index,ipc,cpu energy,dram energy,total energy
2013,1.2640751361846925,0.0541747,0.004547099999999999,0.05872180000000001
2014,1.5116881847381591,0.0416137,0.0026977,0.044311399999999994
2015,1.6662190794944762,0.036114400000000005,0.001123,0.037237400000000004
2016,1.6343284726142884,0.03499119999999999,0.0010681,0.0360593
2017,1.6717577934265138,0.0347718,0.000647,0.03541879999999999
2018,1.6738532423973083,0.0357055,0.0006226,0.0363281
2019,1.2075078010559082,0.0543883,0.004107700000000001,0.058496000000000006
2020,1.2018103837966918,0.0575316,0.0049865000000000005,0.06251810000000001
2021,1.3606562614440918,0.05087270000000001,0.004181,0.0550537
2022,1.444307017326355,0.0425842,0.0039611,0.046545300000000005
2023,1.6451031565666199,0.03472890000000001,0.0017821999999999998,0.036511100000000005
2024,1.6732361674308778,0.029357799999999996,0.0009154999999999999,0.030273300000000003
2025,1.6676907777786254,0.027758600000000005,0.0007018999999999999,0.0284605
2026,1.676382100582123,0.037542599999999995,0.0006713,0.0382139
2027,1.5660571336746216,0.04168090000000001,0.0017334,0.043414299999999996
2028,1.3974902153015136,0.05225810000000001,0.004089300000000001,0.056347400000000006
2029,1.2772446751594544,0.05233139999999999,0.004388400000000001,0.0567198
2030,1.2539178729057312,0.055541799999999995,0.004595999999999999,0.060137800000000005
2031,1.4241243839263915,0.0457579,0.0034547000000000002,0.0492126
2032,1.6828115820884704,0.032586500000000004,0.0011475000000000003,0.03373400000000001
2033,1.6868268370628356,0.0327696,0.0008118,0.0335814
2034,1.6768298506736756,0.0356749,0.0006653,0.0363402
2035,1.681292748451233,0.0372496,0.000647,0.0378966
2036,1.482861328125,0.04779660000000001,0.0027832,0.050579799999999994
2037,1.3822176694869994,0.0485656,0.0039795,0.0525451
2038,1.3605472445487976,0.052129999999999996,0.0044434,0.056573399999999996
2039,1.4168856501579286,0.046618599999999996,0.0040405,0.0506591
2040,1.4927109837532044,0.042327800000000006,0.0034545,0.0457823
2041,1.6783215403556824,0.033947700000000004,0.0011902,0.03513789999999999
