index,epc,cpu energy,dram energy,total energy,total time
6528,1.3643369674682617,107177.0,8850.0,116027.0,0.005629539489746094
6529,1.2400410175323486,118652.0,12207.0,130859.0,0.006173133850097656
6530,1.2601230144500732,107666.0,12878.0,120544.0,0.00608515739440918
6531,1.1453999280929565,125610.0,15564.0,141174.0,0.006976127624511719
6532,1.128369688987732,108764.0,16236.0,125000.0,0.006768703460693359
6533,1.3810142278671265,54809.0,10193.0,65002.0,0.00563502311706543
6534,1.273213505744934,48461.0,8057.0,56518.0,0.006033420562744141
6535,1.4144315719604492,39489.0,9155.0,48644.0,0.005447864532470703
6536,1.3715234994888306,50476.0,11230.0,61706.0,0.005623817443847656
6537,1.423972249031067,37109.0,9826.0,46935.0,0.005388736724853516
6538,1.2739477157592773,52063.0,12024.0,64087.0,0.005982637405395508
6539,1.4305373430252075,36744.0,7996.0,44740.0,0.005364656448364258
6540,1.2850730419158936,57129.0,13671.0,70800.0,0.005888462066650391
6541,1.4719396829605103,35828.0,7385.0,43213.0,0.005198240280151367
6542,1.2857921123504639,54748.0,14648.0,69396.0,0.005989551544189453
6543,1.1305546760559082,63415.0,11963.0,75378.0,0.0066585540771484375
6544,0.9230642914772034,84290.0,21057.0,105347.0,0.008220195770263672
6545,0.9924467206001282,69153.0,13489.0,82642.0,0.007708549499511719
6546,1.0104241371154785,67504.0,13245.0,80749.0,0.007565498352050781
6547,1.022239327430725,70495.0,11108.0,81603.0,0.007501125335693359
6548,0.8982143998146057,79590.0,15442.0,95032.0,0.008370161056518555
6549,0.7017824053764343,160827.0,23011.0,183838.0,0.010564088821411133
6550,1.1609373092651367,99731.0,11292.0,111023.0,0.006528615951538086
6551,0.9823006391525269,164062.0,20447.0,184509.0,0.008123159408569336
6552,1.4651225805282593,58471.0,7202.0,65673.0,0.005281686782836914
6553,0.9520738124847412,105163.0,17334.0,122497.0,0.007628679275512695
6554,1.483323097229004,31494.0,4394.0,35888.0,0.005199909210205078
6555,1.3653690814971924,53406.0,7935.0,61341.0,0.0055735111236572266
6556,1.108359694480896,84290.0,14221.0,98511.0,0.006867647171020508
6557,1.5213874578475952,39245.0,6043.0,45288.0,0.005072593688964844
6558,0.8479243516921997,112854.0,18982.0,131836.0,0.008701324462890625
6559,1.5401991605758667,28992.0,4394.0,33386.0,0.0049855709075927734
6560,1.32477867603302,55970.0,13977.0,69947.0,0.005780696868896484
6561,1.3503737449645996,62256.0,9217.0,71473.0,0.005707502365112305
6562,1.3616129159927368,62561.0,10132.0,72693.0,0.005602359771728516
6563,1.1749118566513062,75012.0,15686.0,90698.0,0.006425619125366211
6564,1.2463024854660034,64148.0,9949.0,74097.0,0.006171703338623047
6565,0.9379084706306458,101318.0,18310.0,119628.0,0.008182525634765625
6566,0.9918946623802185,158996.0,17151.0,176147.0,0.007593393325805664
6567,0.9110009074211121,192688.0,20141.0,212829.0,0.008509397506713867
6568,1.2694883346557617,111328.0,10742.0,122070.0,0.0062007904052734375
6569,0.7835990190505981,193847.0,24902.0,218749.0,0.009518146514892578
6570,1.3029354810714722,69579.0,7202.0,76781.0,0.006103515625
6571,0.8426303267478943,164002.0,22888.0,186890.0,0.008786201477050781
6572,1.3124337196350098,84350.0,12268.0,96618.0,0.0058727264404296875
6573,1.004928469657898,133423.0,22156.0,155579.0,0.00811314582824707
6574,1.543277621269226,33630.0,4272.0,37902.0,0.0050165653228759766
6575,1.1707879304885864,76416.0,15319.0,91735.0,0.006643533706665039
6576,1.4491018056869507,39429.0,6958.0,46387.0,0.0053327083587646484
6577,1.3156851530075073,50354.0,13183.0,63537.0,0.005861043930053711
6578,1.2634165287017822,58837.0,12085.0,70922.0,0.006092548370361328
6579,1.382102370262146,57068.0,11657.0,68725.0,0.005616664886474609
6580,1.280869722366333,64575.0,10864.0,75439.0,0.0060350894927978516
6581,1.2157244682312012,60486.0,11840.0,72326.0,0.006289958953857422
6582,1.2576682567596436,60852.0,13916.0,74768.0,0.006048679351806641
6583,1.1788479089736938,63233.0,12634.0,75867.0,0.006394147872924805
6584,1.1848740577697754,84656.0,13427.0,98083.0,0.006440877914428711
6585,1.102200984954834,130981.0,15625.0,146606.0,0.006911754608154297
6586,1.158549189567566,131652.0,13610.0,145262.0,0.006846904754638672
6587,1.2287113666534424,118530.0,11902.0,130432.0,0.006189107894897461
6588,1.0443427562713623,143738.0,18494.0,162232.0,0.00745701789855957
6589,1.3602691888809204,69153.0,8912.0,78065.0,0.005730628967285156
