Total Instructions,Total Cycles,cpu energy,dram energy,total energy,total time
3231105,2592934,37659.0,855.0,38514.0,0.0007414817810058594
3229957,2716423,28016.0,488.0,28504.0,0.0008263587951660156
3229816,2563323,29969.0,549.0,30518.0,0.0006148815155029297
3231130,2582284,32470.0,428.0,32898.0,0.0006229877471923828
3229776,2773386,27160.0,366.0,27526.0,0.0005998611450195312
3231058,2587235,31372.0,427.0,31799.0,0.0006000995635986328
3371776,2508421,734983.0,16907.0,751890.0,0.04466390609741211
3233431,2533238,39917.0,794.0,40711.0,0.0007717609405517578
3230476,2508340,29114.0,671.0,29785.0,0.000885009765625
3231025,2528482,25086.0,549.0,25635.0,0.0006775856018066406
3230331,2517713,39490.0,427.0,39917.0,0.0006289482116699219
3231479,2527076,30579.0,427.0,31006.0,0.0006844997406005859
3230281,2516575,31677.0,0.0,31677.0,0.0006062984466552734
3231400,2528842,27405.0,366.0,27771.0,0.0006468296051025391
3370088,2684137,791685.0,21728.0,813413.0,0.037003278732299805
3233062,2622430,26734.0,611.0,27345.0,0.0007584095001220703
3229901,2886621,36438.0,977.0,37415.0,0.000789642333984375
3230333,2605338,0.0,916.0,916.0,0.0007369518280029297
3229775,2616008,27893.0,793.0,28686.0,0.0006690025329589844
3230925,2619661,26001.0,793.0,26794.0,0.0006215572357177734
3229735,2620406,30884.0,732.0,31616.0,0.0007181167602539062
3230854,2667644,32898.0,1099.0,33997.0,0.0006861686706542969
3373185,2545622,451476.0,9582.0,461058.0,0.02493882179260254
3232729,2572275,25940.0,305.0,26245.0,0.0007126331329345703
3231695,2530617,0.0,0.0,0.0,0.0006120204925537109
3231027,2538661,30762.0,366.0,31128.0,0.0006732940673828125
3230333,2522985,0.0,0.0,0.0,0.000598907470703125
3231474,2583010,31494.0,366.0,31860.0,0.0006368160247802734
3230283,2564394,31616.0,366.0,31982.0,0.0005884170532226562
3231401,2550956,36682.0,367.0,37049.0,0.0005939006805419922
3382153,2607376,535887.0,11291.0,547178.0,0.030158281326293945
3241320,2627812,23865.0,427.0,24292.0,0.0006735324859619141
3239251,2572305,0.0,0.0,0.0,0.0005905628204345703
3239677,2603408,26184.0,366.0,26550.0,0.0006425380706787109
3239118,2614848,28931.0,367.0,29298.0,0.0006604194641113281
3240276,2556195,0.0,0.0,0.0,0.0005910396575927734
3239079,2558072,31616.0,366.0,31982.0,0.0006909370422363281
3240196,2623738,24841.0,366.0,25207.0,0.0006241798400878906
3374417,2558272,644042.0,16174.0,660216.0,0.031070947647094727
3233349,2538196,31555.0,915.0,32470.0,0.0007598400115966797
3231369,2539612,26612.0,549.0,27161.0,0.0006041526794433594
3231925,2558318,29235.0,610.0,29845.0,0.0006425380706787109
3231224,2542084,21973.0,427.0,22400.0,0.0005943775177001953
3232372,2546227,30883.0,549.0,31432.0,0.0006303787231445312
3231181,2544046,23010.0,489.0,23499.0,0.000598907470703125
3232292,2533479,28259.0,488.0,28747.0,0.0005955696105957031
3377842,2587115,494017.0,18128.0,512145.0,0.031943321228027344
3239706,2590315,24903.0,550.0,25453.0,0.0006780624389648438
3237218,2558719,0.0,0.0,0.0,0.0006282329559326172
3237992,2566182,0.0,0.0,0.0,0.0006699562072753906
3237317,2562071,28137.0,367.0,28504.0,0.0006263256072998047
3238456,2562932,29846.0,366.0,30212.0,0.0006005764007568359
3237267,2567817,0.0,0.0,0.0,0.0006430149078369141
3238384,2578218,23987.0,305.0,24292.0,0.0005981922149658203
3372791,2523596,659239.0,15198.0,674437.0,0.04514670372009277
3234454,2558705,26489.0,367.0,26856.0,0.0006430149078369141
3233031,2552963,33142.0,427.0,33569.0,0.0006420612335205078
3233788,2533000,0.0,0.0,0.0,0.0005962848663330078
3233114,2525129,31860.0,427.0,32287.0,0.0006709098815917969
3234255,2534004,24964.0,366.0,25330.0,0.0006506443023681641
3233064,2527350,30700.0,305.0,31005.0,0.0005919933319091797
3234182,2522066,0.0,0.0,0.0,0.0005869865417480469
3380221,2624924,551695.0,12329.0,564024.0,0.024755477905273438
3241193,2596393,27160.0,0.0,27160.0,0.0007109642028808594
3238895,2583519,32532.0,366.0,32898.0,0.0006275177001953125
3239320,2576526,0.0,0.0,0.0,0.0006561279296875
3238762,2576838,41259.0,305.0,41564.0,0.0006024837493896484
3239921,2575212,0.0,0.0,0.0,0.0006511211395263672
3238722,2565073,28442.0,305.0,28747.0,0.000598907470703125
3239840,2579942,0.0,0.0,0.0,0.0006902217864990234
3379010,2606295,385985.0,9888.0,395873.0,0.027031898498535156
3241022,2561751,31006.0,305.0,31311.0,0.0006625652313232422
3239624,2575216,42724.0,489.0,43213.0,0.0006351470947265625
3238963,2602156,20386.0,305.0,20691.0,0.0006563663482666016
3237280,2553388,35278.0,427.0,35705.0,0.0006017684936523438
3238392,2588588,0.0,0.0,0.0,0.0006427764892578125
3237202,2575624,33936.0,366.0,34302.0,0.0005998611450195312
3238320,2548162,0.0,366.0,366.0,0.0005970001220703125
3377614,2586696,535704.0,13061.0,548765.0,0.03278088569641113
3239251,2633969,29479.0,1648.0,31127.0,0.0007059574127197266
3237637,2662171,35095.0,672.0,35767.0,0.0006260871887207031
3237555,2622007,29297.0,610.0,29907.0,0.0006852149963378906
3236402,2602955,29114.0,611.0,29725.0,0.0006084442138671875
3237019,2581952,34667.0,671.0,35338.0,0.0006513595581054688
3236452,2595106,33630.0,672.0,34302.0,0.0006084442138671875
3237355,2583934,31372.0,732.0,32104.0,0.0005993843078613281
3367454,2522610,667296.0,15259.0,682555.0,0.04199028015136719
3226693,2509584,26061.0,366.0,26427.0,0.0006768703460693359
3225649,2508641,0.0,0.0,0.0,0.0006008148193359375
3226082,2525081,31433.0,305.0,31738.0,0.0006678104400634766
3225524,2520747,0.0,0.0,0.0,0.0006060600280761719
3226675,4410979,34607.0,366.0,34973.0,0.0006401538848876953
3225484,3013851,0.0,0.0,0.0,0.0005867481231689453
3226602,2618375,26306.0,305.0,26611.0,0.0005881786346435547
3370329,2530268,445067.0,9643.0,454710.0,0.02593231201171875
3228359,2514151,46143.0,794.0,46937.0,0.0006935596466064453
3226384,2533773,35095.0,366.0,35461.0,0.0006163120269775391
3227141,2515670,38574.0,366.0,38940.0,0.0006589889526367188
3226467,2641016,37109.0,305.0,37414.0,0.000698089599609375
3227607,2748068,40954.0,427.0,41381.0,0.0006201267242431641
3226417,2540668,31372.0,672.0,32044.0,0.0008053779602050781
3227536,2540564,31433.0,427.0,31860.0,0.0006558895111083984
3373493,2598675,531248.0,12207.0,543455.0,0.03354907035827637
3236049,2601612,29297.0,488.0,29785.0,0.0007009506225585938
3234250,2581409,0.0,0.0,0.0,0.0006339550018310547
3234683,2573793,32104.0,427.0,32531.0,0.0006802082061767578
3234117,2686369,0.0,0.0,0.0,0.0006222724914550781
3235275,2692459,26489.0,305.0,26794.0,0.0006039142608642578
3234085,2691862,31433.0,428.0,31861.0,0.0006487369537353516
3235195,2587179,0.0,0.0,0.0,0.0006029605865478516
3387051,2583774,245727.0,17944.0,263671.0,0.04013252258300781
3246650,2592559,12268.0,427.0,12695.0,0.0008769035339355469
3244951,2577208,9888.0,366.0,10254.0,0.0008575916290283203
3244670,2583309,9461.0,366.0,9827.0,0.0008444786071777344
3243524,2544417,8362.0,305.0,8667.0,0.0008337497711181641
3244108,2540001,10010.0,305.0,10315.0,0.0008342266082763672
3243567,2541748,19165.0,611.0,19776.0,0.0008389949798583984
3244477,2543217,15747.0,366.0,16113.0,0.0008437633514404297
3378233,2567487,221984.0,9583.0,231567.0,0.026458024978637695
3238956,2559693,11109.0,427.0,11536.0,0.0008788108825683594
3235745,2544519,14831.0,366.0,15197.0,0.0008237361907958984
3236483,2561877,11414.0,366.0,11780.0,0.0008220672607421875
3235610,2564930,12940.0,366.0,13306.0,0.0008349418640136719
3236885,2672495,0.0,0.0,0.0,0.0008387565612792969
3235532,2558636,10803.0,305.0,11108.0,0.0008456707000732422
3236813,2588398,12512.0,306.0,12818.0,0.0008099079132080078
3379365,2578763,289489.0,15747.0,305236.0,0.04606795310974121
3239509,2589433,24719.0,733.0,25452.0,0.0009067058563232422
3236971,2586582,12940.0,366.0,13306.0,0.0008375644683837891
3237326,2579388,0.0,0.0,0.0,0.0008296966552734375
3235255,2575896,0.0,0.0,0.0,0.0008351802825927734
3236567,2572102,14404.0,366.0,14770.0,0.0008206367492675781
3235212,2574547,12268.0,366.0,12634.0,0.0008189678192138672
3236824,2569182,11292.0,305.0,11597.0,0.0008213520050048828
3372609,2564437,248717.0,17456.0,266173.0,0.03319573402404785
3230967,2581043,20569.0,488.0,21057.0,0.0009377002716064453
3229889,2574757,10559.0,488.0,11047.0,0.0008580684661865234
3230630,2578117,12695.0,549.0,13244.0,0.000850677490234375
3229956,2562098,17578.0,488.0,18066.0,0.0008397102355957031
3231096,2564787,0.0,0.0,0.0,0.0008420944213867188
3229906,2567289,12146.0,367.0,12513.0,0.0008451938629150391
3231024,2570363,12818.0,305.0,13123.0,0.0008406639099121094
3371798,2561240,546996.0,11597.0,558593.0,0.032956600189208984
3228710,2562740,24963.0,428.0,25391.0,0.0007197856903076172
3227616,2690358,0.0,0.0,0.0,0.0006356239318847656
3228374,2634355,29236.0,305.0,29541.0,0.0006732940673828125
3227699,2565747,0.0,0.0,0.0,0.0006785392761230469
3228839,2580259,37170.0,610.0,37780.0,0.0006878376007080078
3227649,2626160,0.0,0.0,0.0,0.0006654262542724609
3228767,2566491,35157.0,366.0,35523.0,0.0006303787231445312
3382735,2555052,480224.0,14404.0,494628.0,0.02747797966003418
3244492,2580862,28442.0,549.0,28991.0,0.0007486343383789062
3242739,2576864,25695.0,489.0,26184.0,0.0006463527679443359
3242765,2567314,0.0,0.0,0.0,0.0006346702575683594
3240598,2576931,27832.0,489.0,28321.0,0.0006766319274902344
3241739,2589236,0.0,0.0,0.0,0.0006542205810546875
3240548,2537955,25757.0,366.0,26123.0,0.0006225109100341797
3241666,2578916,35706.0,427.0,36133.0,0.0006351470947265625
3373851,2597221,687925.0,22583.0,710508.0,0.04506278038024902
3234398,2578167,23315.0,550.0,23865.0,0.000690460205078125
3231291,2589994,29724.0,0.0,29724.0,0.0006036758422851562
3232419,2548847,32776.0,427.0,33203.0,0.0006422996520996094
3231266,2543780,31983.0,367.0,32350.0,0.0005946159362792969
3231882,2578618,27038.0,366.0,27404.0,0.0006794929504394531
3231316,2580894,0.0,0.0,0.0,0.0006344318389892578
3232219,2582882,25452.0,306.0,25758.0,0.0005991458892822266
3373620,2561912,501707.0,11109.0,512816.0,0.030444860458374023
3238021,2573859,33020.0,0.0,33020.0,0.0007171630859375
3234823,2578199,27222.0,305.0,27527.0,0.0006644725799560547
3234455,2564697,25818.0,366.0,26184.0,0.0006394386291503906
3233745,2550856,0.0,0.0,0.0,0.0006761550903320312
3234858,2566159,29602.0,366.0,29968.0,0.0006263256072998047
3233667,2561254,0.0,0.0,0.0,0.0006749629974365234
3234785,2561099,29480.0,366.0,29846.0,0.0006353855133056641
3374570,2542248,490294.0,9521.0,499815.0,0.026367664337158203
3235741,2536310,30335.0,489.0,30824.0,0.000675201416015625
3233630,2526783,31555.0,305.0,31860.0,0.00063323974609375
3233150,2526944,0.0,0.0,0.0,0.0006124973297119141
3232455,2534962,31128.0,367.0,31495.0,0.0006937980651855469
3233568,2542613,30701.0,366.0,31067.0,0.0007352828979492188
3232377,2524606,0.0,0.0,0.0,0.0006208419799804688
3233495,2513150,29724.0,428.0,30152.0,0.0006833076477050781
3374695,2575524,701475.0,20507.0,721982.0,0.04045414924621582
3235416,2571337,31921.0,610.0,32531.0,0.0006787776947021484
3232486,2571537,0.0,0.0,0.0,0.0006566047668457031
3231954,2560239,38147.0,549.0,38696.0,0.0006389617919921875
3231280,2550134,0.0,0.0,0.0,0.0005981922149658203
3232421,2560312,32654.0,549.0,33203.0,0.0006566047668457031
3231230,2545445,0.0,0.0,0.0,0.0006444454193115234
3232348,2546654,30578.0,550.0,31128.0,0.0006079673767089844
3373391,2529077,479796.0,9461.0,489257.0,0.025327682495117188
3234570,2552612,32105.0,427.0,32532.0,0.0006945133209228516
3231503,2572569,0.0,0.0,0.0,0.0006411075592041016
3232061,2570901,41992.0,305.0,42297.0,0.0006358623504638672
3231351,2535123,0.0,0.0,0.0,0.0006225109100341797
3232464,2561478,25330.0,306.0,25636.0,0.0006921291351318359
3231273,2521788,0.0,0.0,0.0,0.0005898475646972656
3232391,2535029,28442.0,305.0,28747.0,0.0005919933319091797
9420790,8615394,739195.0,22827.0,762022.0,0.03692626953125
9261985,7226282,84351.0,3601.0,87952.0,0.0022001266479492188
9261547,6652361,75988.0,2503.0,78491.0,0.0017211437225341797
9261122,6537401,40466.0,1037.0,41503.0,0.001561880111694336
9262196,7067503,65064.0,1954.0,67018.0,0.0015974044799804688
9262387,6442472,81848.0,2197.0,84045.0,0.0016393661499023438
9261608,6262190,39489.0,1098.0,40587.0,0.0016393661499023438
9263389,6228892,42114.0,1404.0,43518.0,0.001844167709350586
9262820,6264663,74524.0,2441.0,76965.0,0.0017688274383544922
9262725,6501840,77942.0,2014.0,79956.0,0.0015311241149902344
9263890,6394715,73791.0,2625.0,76416.0,0.0018448829650878906
9264054,6310700,74707.0,3601.0,78308.0,0.0019719600677490234
9263383,6283708,73852.0,2136.0,75988.0,0.0016853809356689453
9264534,6229989,38025.0,1099.0,39124.0,0.0015861988067626953
9265066,6263724,81360.0,2441.0,83801.0,0.001791238784790039
9265286,6281821,79589.0,2197.0,81786.0,0.0017447471618652344
9265862,6258255,75256.0,1954.0,77210.0,0.0017418861389160156
9265919,6274213,79468.0,2014.0,81482.0,0.001786947250366211
9266126,6470598,39551.0,1037.0,40588.0,0.0015549659729003906
9267612,6375854,71777.0,2075.0,73852.0,0.0016658306121826172
9267686,6346352,80200.0,3296.0,83496.0,0.0019791126251220703
9268022,6271334,73730.0,2137.0,75867.0,0.001611948013305664
9269373,6293254,74158.0,1892.0,76050.0,0.0016450881958007812
9270437,6268027,41809.0,1220.0,43029.0,0.0016906261444091797
9271331,6320714,76110.0,2198.0,78308.0,0.001611471176147461
9263665,6220218,72876.0,1953.0,74829.0,0.0016903877258300781
9263604,6312816,76660.0,1892.0,78552.0,0.0016815662384033203
9263001,6268983,43335.0,1098.0,44433.0,0.0016498565673828125
9263872,6372987,75622.0,2015.0,77637.0,0.0017712116241455078
9264339,6755958,81604.0,3234.0,84838.0,0.0020761489868164062
9264170,8679104,72571.0,2564.0,75135.0,0.001678466796875
9265718,6562270,69641.0,1953.0,71594.0,0.0016117095947265625
9265561,6222367,83312.0,2197.0,85509.0,0.0016942024230957031
9265612,6248771,36988.0,1160.0,38148.0,0.0016279220581054688
9267836,6267308,78979.0,2075.0,81054.0,0.001611471176147461
9268286,6415383,75683.0,1892.0,77575.0,0.0016934871673583984
9267822,6337732,82153.0,2198.0,84351.0,0.0018725395202636719
9269168,6456810,38880.0,976.0,39856.0,0.0016970634460449219
9270116,6301636,41198.0,1342.0,42540.0,0.0017855167388916016
9269823,6548245,71839.0,2625.0,74464.0,0.0016944408416748047
9269716,7482319,75134.0,2441.0,77575.0,0.0016083717346191406
9270359,8273868,78430.0,2198.0,80628.0,0.0017709732055664062
9270114,7504778,41503.0,1098.0,42601.0,0.0016448497772216797
9271483,7621728,72205.0,2137.0,74342.0,0.001583099365234375
9271654,7464996,72570.0,2197.0,74767.0,0.0018100738525390625
9271285,7657858,78919.0,1892.0,80811.0,0.0016090869903564453
9270868,7616490,43945.0,1037.0,44982.0,0.0016093254089355469
9269671,7983749,70923.0,1893.0,72816.0,0.0015988349914550781
9268266,7685551,80566.0,2380.0,82946.0,0.0018947124481201172
9269963,8086208,73425.0,2136.0,75561.0,0.0016474723815917969
9270656,8218510,90332.0,2136.0,92468.0,0.0016450881958007812
9270830,7978558,44738.0,1343.0,46081.0,0.0016100406646728516
9272025,7376768,75440.0,1831.0,77271.0,0.0015592575073242188
9272467,7935428,41564.0,855.0,42419.0,0.0015287399291992188
9272791,7811728,77454.0,2075.0,79529.0,0.0015344619750976562
9274104,8114911,75988.0,1892.0,77880.0,0.0016994476318359375
9273775,7864659,43030.0,854.0,43884.0,0.0015864372253417969
9272960,7398012,37475.0,1099.0,38574.0,0.0018606185913085938
9274369,8029466,79041.0,2807.0,81848.0,0.0016551017761230469
9275089,7715927,70007.0,2136.0,72143.0,0.001692056655883789
9273983,7711779,72326.0,1893.0,74219.0,0.0015988349914550781
9275335,7677647,43396.0,1037.0,44433.0,0.0015251636505126953
9275759,7687322,72021.0,1953.0,73974.0,0.0015993118286132812
9277430,8234748,70801.0,1831.0,72632.0,0.0015256404876708984
9267329,8207852,37231.0,977.0,38208.0,0.001531362533569336
9266996,7401847,81177.0,1953.0,83130.0,0.001611948013305664
9267223,7363475,32959.0,854.0,33813.0,0.0015785694122314453
9268442,7842343,38818.0,1160.0,39978.0,0.0016505718231201172
9269469,8257126,64392.0,2075.0,66467.0,0.001669168472290039
9268923,7667841,75256.0,1892.0,77148.0,0.0016143321990966797
9271014,7190255,44190.0,1221.0,45411.0,0.0015306472778320312
9272591,7345972,69579.0,1892.0,71471.0,0.0015501976013183594
9270083,7627977,78125.0,1831.0,79956.0,0.001588582992553711
9272346,6486313,37110.0,976.0,38086.0,0.0015234947204589844
9272550,6252616,72631.0,1954.0,74585.0,0.0015997886657714844
9272180,6259406,45532.0,732.0,46264.0,0.0015342235565185547
9273204,6284114,67505.0,1953.0,69458.0,0.0014955997467041016
9273070,6454705,70923.0,1770.0,72693.0,0.0016145706176757812
9272176,6395480,42724.0,977.0,43701.0,0.0015366077423095703
9273549,6266455,71228.0,1831.0,73059.0,0.0015172958374023438
9273308,6843606,38513.0,854.0,39367.0,0.0014984607696533203
9273919,6691008,36377.0,793.0,37170.0,0.0017273426055908203
9275425,6357709,81665.0,1648.0,83313.0,0.0016853809356689453
9275814,6299850,73730.0,1465.0,75195.0,0.0016753673553466797
9274293,7131624,76355.0,1343.0,77698.0,0.0015866756439208984
9276014,6482672,32837.0,732.0,33569.0,0.0016026496887207031
9276643,6396863,75805.0,1099.0,76904.0,0.0016124248504638672
9276203,6322871,81787.0,1343.0,83130.0,0.001682281494140625
9276498,6282079,73853.0,1281.0,75134.0,0.0016775131225585938
9277488,6498270,39550.0,672.0,40222.0,0.001590728759765625
9276967,6388055,72083.0,1159.0,73242.0,0.001600503921508789
9278038,6295537,74401.0,977.0,75378.0,0.0016300678253173828
9278166,6278977,42114.0,610.0,42724.0,0.0016870498657226562
9277563,6317108,77942.0,1160.0,79102.0,0.0015938282012939453
9279454,6260867,70618.0,1099.0,71717.0,0.0015866756439208984
9279720,6405140,45654.0,610.0,46264.0,0.0016133785247802734
9279329,6307154,62561.0,1160.0,63721.0,0.0017380714416503906
9280270,6312977,84106.0,2258.0,86364.0,0.0020949840545654297
9281679,6356509,34179.0,1160.0,35339.0,0.0017359256744384766
9281505,6304455,80139.0,2075.0,82214.0,0.0018184185028076172
9282451,6280867,74829.0,3662.0,78491.0,0.002208232879638672
9283971,6360684,85937.0,2808.0,88745.0,0.0018856525421142578
9283025,6270922,34302.0,1464.0,35766.0,0.0017268657684326172
9284552,6351382,70129.0,2137.0,72266.0,0.0017976760864257812
9282750,6257880,78674.0,3235.0,81909.0,0.0018999576568603516
9283332,6416411,76538.0,2624.0,79162.0,0.0017445087432861328
9284044,6469664,76538.0,3845.0,80383.0,0.0020265579223632812
9284034,6367564,72205.0,2320.0,74525.0,0.0017037391662597656
9283228,6345319,81787.0,3051.0,84838.0,0.001905679702758789
9284722,6770570,64636.0,2381.0,67017.0,0.0016798973083496094
9285224,6948609,93566.0,2990.0,96556.0,0.001814126968383789
9285196,7585503,68726.0,2381.0,71107.0,0.0017745494842529297
9285667,7593744,91979.0,2929.0,94908.0,0.0018007755279541016
9286945,7164448,69458.0,2381.0,71839.0,0.001840353012084961
9284962,7687993,96374.0,4272.0,100646.0,0.00220489501953125
9286499,8393855,64576.0,2564.0,67140.0,0.001814126968383789
9286576,7754996,90392.0,2990.0,93382.0,0.0017528533935546875
9286756,7177023,31555.0,1343.0,32898.0,0.0018198490142822266
9289093,7514581,41138.0,1221.0,42359.0,0.001734018325805664
9290085,7282646,87341.0,3112.0,90453.0,0.001814126968383789
9288168,9222066,68603.0,2381.0,70984.0,0.0017619132995605469
9288944,7627458,82153.0,3112.0,85265.0,0.0018534660339355469
9288876,7629648,76355.0,2747.0,79102.0,0.0019762516021728516
9288953,7293228,119751.0,6165.0,125916.0,0.0022590160369873047
9291942,8019120,87707.0,2746.0,90453.0,0.0018608570098876953
9292234,8590540,77209.0,2808.0,80017.0,0.0018763542175292969
9292431,7747477,41077.0,1159.0,42236.0,0.0016841888427734375
9279259,7578301,79956.0,3113.0,83069.0,0.0018031597137451172
9275589,7323142,70251.0,2381.0,72632.0,0.0016345977783203125
9275706,8178240,89844.0,3051.0,92895.0,0.0019407272338867188
9277624,8462702,64208.0,2442.0,66650.0,0.0017504692077636719
9277591,7421719,88745.0,3845.0,92590.0,0.0023343563079833984
9277454,7270960,73669.0,3723.0,77392.0,0.001903533935546875
9279138,7767963,85877.0,2869.0,88746.0,0.0018754005432128906
9279973,8138185,81176.0,2624.0,83800.0,0.0018115043640136719
9279943,8834474,85388.0,2808.0,88196.0,0.0017330646514892578
9279871,7799513,91736.0,2868.0,94604.0,0.0018465518951416016
9280271,7461539,78613.0,2625.0,81238.0,0.001924753189086914
9280101,7151963,73791.0,2747.0,76538.0,0.0018825531005859375
9281841,7957284,85938.0,2868.0,88806.0,0.002053976058959961
9281275,8176518,71166.0,4578.0,75744.0,0.0021004676818847656
9280866,7200827,44495.0,1526.0,46021.0,0.0017316341400146484
9282516,6788445,91247.0,2930.0,94177.0,0.0017871856689453125
9284054,6393289,70739.0,2441.0,73180.0,0.0019011497497558594
9282269,6415096,86731.0,2991.0,89722.0,0.0019135475158691406
9284996,6421968,80139.0,2442.0,82581.0,0.0018160343170166016
9284773,6332009,84595.0,2685.0,87280.0,0.0017156600952148438
9280735,6334953,83312.0,2197.0,85509.0,0.0017104148864746094
9281946,6363368,78797.0,3662.0,82459.0,0.002044200897216797
9282581,6514358,75073.0,2076.0,77149.0,0.001674652099609375
9282044,6653919,85143.0,2563.0,87706.0,0.0017900466918945312
9284107,6420134,29908.0,1343.0,31251.0,0.0016868114471435547
9283623,6440905,72204.0,2075.0,74279.0,0.0016093254089355469
9283337,6379570,75500.0,1892.0,77392.0,0.0016560554504394531
9284386,6407969,42603.0,855.0,43458.0,0.0015327930450439453
9285050,6447090,73059.0,2014.0,75073.0,0.0017092227935791016
9284202,6390822,69763.0,1892.0,71655.0,0.001575469970703125
9285523,6386035,74157.0,2441.0,76598.0,0.002038240432739258
9286009,6355750,75500.0,2137.0,77637.0,0.0016071796417236328
9285939,6352197,35645.0,976.0,36621.0,0.0015540122985839844
9286484,6347772,73181.0,1831.0,75012.0,0.001592397689819336
9287722,6340407,74218.0,1770.0,75988.0,0.001631021499633789
9287231,6353201,43824.0,977.0,44801.0,0.0015959739685058594
9289083,6383403,70800.0,1892.0,72692.0,0.0015599727630615234
9289454,6385767,75867.0,1343.0,77210.0,0.0016710758209228516
9289417,6360584,42297.0,671.0,42968.0,0.0015854835510253906
9290876,6345467,66589.0,1404.0,67993.0,0.0016570091247558594
9291397,6339760,83313.0,1465.0,84778.0,0.0016665458679199219
9290084,6337672,74341.0,1342.0,75683.0,0.00162506103515625
9291502,6392466,34912.0,672.0,35584.0,0.001752614974975586
9293116,6334190,70434.0,1465.0,71899.0,0.0016436576843261719
9285105,6392101,75317.0,1403.0,76720.0,0.001730203628540039
9286116,6346619,37659.0,489.0,38148.0,0.0015463829040527344
9286604,6531290,38025.0,733.0,38758.0,0.0016453266143798828
9286446,6468232,77026.0,1281.0,78307.0,0.0017058849334716797
9287559,6398104,80810.0,1343.0,82153.0,0.0016541481018066406
9287924,6303934,35645.0,549.0,36194.0,0.0016667842864990234
9287919,6387798,40588.0,671.0,41259.0,0.0016393661499023438
9289521,6486064,75500.0,1465.0,76965.0,0.0016894340515136719
9290277,7648359,74707.0,1587.0,76294.0,0.0017554759979248047
9289964,7518189,72510.0,1343.0,73853.0,0.0016608238220214844
9291722,7288819,37719.0,671.0,38390.0,0.0016109943389892578
9291854,7808442,70130.0,1404.0,71534.0,0.0015933513641357422
9292525,8384590,78735.0,1282.0,80017.0,0.0016937255859375
9291809,7624272,41870.0,549.0,42419.0,0.0016338825225830078
9292405,7276662,44495.0,1221.0,45716.0,0.0016536712646484375
9292044,7895219,73058.0,1037.0,74095.0,0.0015747547149658203
9293485,7287829,67078.0,977.0,68055.0,0.0015974044799804688
9293317,8964811,42236.0,671.0,42907.0,0.0016982555389404297
9293148,7593882,77087.0,1160.0,78247.0,0.0016705989837646484
9294091,7652972,81604.0,1098.0,82702.0,0.0016393661499023438
9295099,7391837,34119.0,550.0,34669.0,0.0016181468963623047
9294321,8017243,78002.0,1220.0,79222.0,0.0017135143280029297
9296090,8827195,70862.0,1160.0,72022.0,0.0016884803771972656
9296290,8101918,97046.0,2319.0,99365.0,0.002281665802001953
9295871,7542481,94421.0,3113.0,97534.0,0.0019931793212890625
9297360,7414146,42175.0,1160.0,43335.0,0.0015921592712402344
9298240,7475849,75439.0,1770.0,77209.0,0.0015702247619628906
9298045,8575809,77820.0,1526.0,79346.0,0.0016069412231445312
9299768,7488547,40466.0,793.0,41259.0,0.0015878677368164062
9299183,7697862,68237.0,1770.0,70007.0,0.0016224384307861328
9298622,7337111,79712.0,1526.0,81238.0,0.0015716552734375
9300799,8314373,38330.0,916.0,39246.0,0.0016765594482421875
9300034,8261260,69824.0,1159.0,70983.0,0.0015895366668701172
9301099,7378489,72571.0,1099.0,73670.0,0.0016293525695800781
9294860,7581315,40527.0,427.0,40954.0,0.0016815662384033203
9295309,7438696,73547.0,1221.0,74768.0,0.001659393310546875
9295528,8742542,76538.0,1343.0,77881.0,0.0018477439880371094
9296021,8259444,70862.0,2380.0,73242.0,0.002040386199951172
9296884,7518113,74035.0,1770.0,75805.0,0.0016095638275146484
9296513,7301357,92346.0,2625.0,94971.0,0.0017871856689453125
9297978,6863800,64514.0,2380.0,66894.0,0.001855611801147461
9299927,6468815,83801.0,2380.0,86181.0,0.0018308162689208984
9298817,6700389,70679.0,2686.0,73365.0,0.0019011497497558594
9300742,6612069,79894.0,3052.0,82946.0,0.0020363330841064453
9300931,6396167,66406.0,2624.0,69030.0,0.0018582344055175781
9300076,6326787,80078.0,2197.0,82275.0,0.0019605159759521484
9300993,6351593,83374.0,2686.0,86060.0,0.0018165111541748047
9301619,6529992,83923.0,2502.0,86425.0,0.0017719268798828125
9300645,6440606,70374.0,2808.0,73182.0,0.001994609832763672
9302277,6549305,74401.0,2502.0,76903.0,0.0018188953399658203
9301750,6371746,84107.0,2991.0,87098.0,0.0019872188568115234
9302435,6560463,69885.0,3113.0,72998.0,0.0020644664764404297
9304392,6441191,89660.0,3418.0,93078.0,0.0019152164459228516
9303157,6452632,68786.0,2319.0,71105.0,0.001789093017578125
9304092,6397230,90515.0,3235.0,93750.0,0.0018312931060791016
9306916,6372243,71167.0,2319.0,73486.0,0.0017933845520019531
9305968,6366362,84351.0,2991.0,87342.0,0.0018029212951660156
9305438,6436640,66833.0,2441.0,69274.0,0.0018329620361328125
9306569,6343264,84411.0,3052.0,87463.0,0.0019428730010986328
9309093,6404099,73731.0,3174.0,76905.0,0.0019276142120361328
9307216,6394412,84594.0,3296.0,87890.0,0.0018999576568603516
9309879,6355579,78369.0,3723.0,82092.0,0.001954317092895508
9309012,6350022,86609.0,3662.0,90271.0,0.002078533172607422
9308152,6368245,113891.0,6104.0,119995.0,0.0024216175079345703
9309911,6402583,76904.0,3540.0,80444.0,0.002080678939819336
