Matrix Size,Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy,total energy,total time
567,60854961,36759740,1235166,8831,1012067,6994,1201242,249495,1810,6359,622,83021,164311,15264,56408,1016633,1791768,11003805,16403223,12872629,1299230,2401135,1087265,1321543,6074,2395519,13238978,4371063,3709698,2817849,17598302,251998,949653,85720,21714,185760,58546,1040,7188,5992,12632,7082,269122,1052059,93360,1000634,185510,57344,0,47717266,0,14532835,366945,469054.0,23926.0,492980.0,0.016772985458374023
568,61187155,36568482,1201437,10163,998679,5507,1204203,256845,4205,6227,493,76288,162375,15164,56422,832140,1764416,11094549,16322939,12888407,1352062,2408816,1090701,1320919,5887,2430239,13256678,4385703,3752393,2738393,17640783,247540,936170,77644,20380,186306,58194,927,10541,5485,11324,8512,267980,1029993,96429,927728,186028,56132,0,47884244,0,14544316,387092,688048.0,40772.0,728820.0,0.02361130714416504
569,60364680,36075113,1188809,12624,955586,5479,1189238,266944,4890,6144,395,73520,164683,14515,57352,899162,1733377,10961692,17216265,12694528,1330406,2410610,1103621,1320048,5810,2415346,12853885,4411264,3722731,3232245,17271389,241916,973908,69845,20412,181156,59391,797,9203,5797,9912,9053,256866,1058212,84506,893347,186674,57536,0,48696130,0,13919248,383845,604307.0,37903.0,642210.0,0.020163774490356445
570,60497819,36261410,1185339,8422,962650,5583,1181263,261987,3100,6077,436,72001,165099,13774,55448,1204678,1822097,11179374,17111990,12728965,1385051,2417898,1096774,1325638,5721,2428865,12875710,4423495,3731753,2281925,17306959,239865,948757,72371,20893,182934,58227,828,15265,5365,10731,8053,255739,1054264,80827,904602,185896,58759,0,48865900,0,13926064,379665,555480.0,35095.0,590575.0,0.019240856170654297
571,60635260,36680694,1192084,8746,965616,10592,1202832,235790,2590,6190,553,72642,167393,13786,56703,952145,1880065,11033718,17214564,12727311,1390502,2432932,1102083,1328930,5896,2434614,12903404,4438119,3746804,2079971,17345785,245995,1008643,72352,19022,186712,58292,727,7662,5929,8392,6811,255248,966546,83170,937735,187128,58982,0,49035970,0,13932820,376245,479491.0,23071.0,502562.0,0.017205238342285156
572,60783551,37440272,1000312,7181,1009834,10167,1211485,185870,2635,6295,484,71839,166747,12890,57609,868298,1809700,11067020,16877721,12770029,1323081,2436448,1106085,1333454,5740,2437926,12931600,4452874,3755337,1968815,17392209,233615,1017756,73069,18789,186950,58148,694,6676,6513,7845,8361,252204,1033498,73954,924600,184540,56564,0,49206340,0,13939516,378524,437743.0,15625.0,453368.0,0.016709566116333008
573,60943312,37198707,1050676,6416,1028073,8824,1159974,174701,2398,7694,772,72076,167853,13930,58085,845779,1839970,11052291,17908841,12767050,1326518,2447736,1107413,1337653,6259,2435031,12960478,4468977,3767503,1922591,17434470,245517,1012007,74445,18646,187478,59269,671,6494,6321,7806,6144,255829,1027692,79212,1011525,186294,57955,0,49377010,0,13946152,380292,436400.0,11413.0,447813.0,0.016379356384277344
574,61110002,36783190,1061906,6518,1006679,11213,1175994,180740,2486,7074,749,69329,167903,12604,58269,874102,1846854,11085674,17034973,12814846,1330414,2448382,1106382,1342477,6235,2441660,12987474,4477138,3779252,2081236,17484498,245359,1003169,73154,18425,188386,59608,1041,6336,6953,7632,6481,244989,1032466,80818,995784,189776,58012,0,49547980,0,13952728,383102,423582.0,9460.0,433042.0,0.016353845596313477
575,61266755,37138506,1135205,6686,1024550,9170,1099579,179162,2072,7056,747,66591,168894,13226,58027,820687,1866212,11127331,16997719,12828073,1335160,2446934,1103363,1360203,6209,2441358,13056570,4494613,3827242,2073711,17523087,221536,1009624,63456,18808,189958,59905,2045,5949,5349,7831,6187,243548,1019037,75983,997592,190552,57870,0,49719250,0,13959244,384184,452087.0,8423.0,460510.0,0.01653909683227539
576,61416166,37018309,1174942,6835,1049986,6656,1187455,172966,2086,7617,674,56547,169275,12034,57992,863178,1826253,11143192,16509646,12868113,1339631,2445950,1102607,1361799,5892,2440610,13080146,4507277,3831126,3602757,17578779,218004,982548,69511,18038,190068,59183,820,5721,4816,8205,6114,249582,1062446,63133,1024649,190826,59405,0,49890820,0,13965700,393381,423339.0,7874.0,431213.0,0.016518354415893555
577,62534642,37450762,1179038,15737,1036339,7883,1222969,244857,1549,6513,490,66563,167179,13624,59097,1182877,1808701,11323045,16974893,13082772,1345288,2463972,1109004,1373006,6159,2458076,13510141,4526129,3840493,3154788,18026659,222801,999643,70569,18144,191394,60946,976,16120,5866,12225,7906,260878,1066947,84266,1007314,191768,59507,0,50734170,0,14683716,373323,555784.0,21851.0,577635.0,0.019755125045776367
578,62739038,37420055,1190769,9437,1021012,6424,1238085,255947,2437,6461,413,71826,169714,13744,59395,1266848,1815665,11450268,16964276,13173867,1405687,2474899,1112560,1375141,6022,2490508,13556048,4541551,3844866,3211417,18099388,240210,949367,71684,18754,191730,59837,970,20566,5955,12840,7836,258027,1066037,83374,1007626,191990,60005,0,50910816,0,14734812,377705,542051.0,31616.0,573667.0,0.019153356552124023
579,62987937,38047194,1225100,10523,1006223,5609,1291978,264845,2695,6653,388,75844,170097,14527,56433,967783,1852405,11483893,17561125,13167771,1374782,2486171,1118791,1367623,6118,2492465,13615187,4601695,3840525,2925649,18172299,239190,1010662,72484,18551,193394,60387,759,15158,5575,13560,9497,262469,1081216,83560,968376,191800,60227,0,51087766,0,14785996,394502,569701.0,33508.0,603209.0,0.02005481719970703
580,63206670,37824376,1260749,9654,1015670,6206,1285337,281127,2060,6477,572,76861,169738,13744,58759,1416291,1789552,11506414,17547949,13227996,1381539,2497132,1133237,1372460,6029,2504320,13672446,4585563,3856235,2147313,18254129,257762,986974,68054,19195,189828,59844,763,12153,5656,11793,9117,261932,1073924,87419,989373,194948,59894,0,51265020,0,14837268,393993,594481.0,37292.0,631773.0,0.020210742950439453
581,63392006,38099288,1000077,10221,993071,5422,1289437,261484,1963,6591,526,80846,172431,13736,61050,992772,1809544,11544707,17687136,13241653,1392120,2516245,1134097,1377252,6106,2511833,13729957,4591622,3872125,2307750,18341515,237392,1032872,81614,21312,187606,60008,1074,7964,5675,9260,7223,266796,1114671,87210,1011367,191204,60212,0,51442578,0,14888628,395310,532897.0,28991.0,561888.0,0.01890707015991211
582,63618074,38707185,839885,7255,1060080,10917,1271899,205169,1916,6465,427,81627,173760,13512,60339,808483,1874699,11570338,17501060,13351317,1382048,2526787,1145332,1382034,5899,2513696,13787595,4606823,3888058,2257893,18407315,256734,1054455,81247,21196,192504,59478,845,9600,6429,9654,7393,267564,968385,88347,915969,192616,59649,0,51620440,0,14940076,396690,542967.0,26795.0,569762.0,0.018691062927246094
583,63811053,38936008,1141517,8436,1051609,7922,1273316,173488,1535,7174,580,83052,173312,14444,61085,1003016,1963093,11574838,17108849,13354974,1374094,2556062,1150997,1386997,6763,2524631,13845705,4619875,3904490,2469884,18475201,260579,1074387,83227,20967,194522,60685,1274,6551,6320,7607,6511,262316,1056165,92583,1008693,194132,61403,0,51798606,0,14991612,395182,461547.0,17028.0,478575.0,0.017015457153320312
584,64036429,38991174,1299813,6430,1086227,11848,1164036,181489,2148,7439,747,83526,174466,14418,61157,1109092,1966524,11613375,17104522,13431546,1378160,2541749,1152875,1391781,7126,2538102,13901092,4635031,3920265,2299542,18537543,267053,1079980,85252,21744,196672,62176,1189,7405,6244,8076,7001,270030,1061828,93226,1046793,197138,61164,0,51977076,0,15043236,386050,469908.0,12756.0,482664.0,0.017185688018798828
585,64268489,39739559,1322341,7078,1130209,13477,1233971,179129,2936,7012,804,87390,175436,15241,60365,893326,2042394,11654273,17406078,13431751,1383577,2553306,1156816,1405167,6713,2546881,13952711,4651106,3959396,2332876,18611455,274234,1052196,89712,23038,197974,62399,1029,6999,6354,7855,6993,279322,1122633,98110,1079181,196972,61253,0,52843810,0,15094948,386541,461120.0,10193.0,471313.0,0.016979455947875977
586,64650096,39032789,1336488,6296,1120926,11544,1278495,185190,3566,6845,696,74740,175242,15391,61011,837275,2016210,11692718,17641540,13473846,1388143,2564558,1163227,1405214,6321,2558536,14016519,4666838,4001611,3547145,18684697,277516,1064907,91984,23248,197672,62356,1438,6054,6906,7909,7212,279745,1110574,98958,1099471,196796,61197,0,53025236,0,15146748,388455,632323.0,16968.0,649291.0,0.022632837295532227
587,64724208,39144080,1337772,8923,1143225,6753,1282449,246181,2785,6507,507,89707,173779,14790,61031,882874,1930718,11735714,17964545,13634377,1393224,2575526,1169737,1414644,6324,2569781,14076251,4682139,3988078,3256098,18754336,285154,1041202,93459,22512,198300,62573,908,21634,5436,12250,11637,286728,1168489,103129,1091719,197684,60005,0,53206970,0,15198636,394098,490050.0,12390.0,502440.0,0.01703476905822754
588,65009713,39073060,1344339,10136,1114215,6431,1344109,282871,2744,6615,385,95293,174948,16370,61748,966722,1930752,11839916,17637857,13657271,1398229,2586893,1176323,1418766,6304,2580839,14132420,4697788,4029617,3100751,18832976,262456,1018951,88895,23575,198670,62549,724,20087,4831,9840,7650,272178,1131969,102279,1102553,198536,61726,0,53389012,0,15250612,411297,567198.0,32348.0,599546.0,0.01913905143737793
589,65237614,39232700,1363513,8825,1079867,5093,1362304,278043,2539,6754,422,100758,175802,17844,62627,1365124,1933020,11866029,17990629,13665091,1417438,2598659,1195823,1420464,6861,2601493,14190657,4713429,4004542,2564435,18925898,268608,1074904,97191,24031,194260,62639,694,14868,5345,8973,9470,287204,1175585,98614,1124858,202130,62196,0,53571362,0,15302676,409025,565001.0,34240.0,599241.0,0.019954204559326172
590,65524762,39234447,1235087,10151,1082032,5417,1249473,282685,2338,6784,433,101833,175903,16913,60884,961836,2041867,11924852,18443369,13708489,1436039,2620332,1194719,1420954,6750,2618309,14248785,4737535,4016231,2384907,18999170,268742,998975,94882,25039,197466,61930,1067,7147,5080,10801,7920,284046,1173865,106749,1000276,197908,62805,0,53754020,0,15354828,410530,591307.0,33386.0,624693.0,0.021155357360839844
591,65934292,39634329,1362394,7633,1144834,5064,1387712,236251,2720,7622,461,101565,177927,17966,62168,1022067,1946652,11939756,18986007,13763348,1412480,2637793,1196593,1422992,6406,2617584,14321519,4752182,4022434,2358682,19093168,268438,1165216,97675,26065,199254,61987,735,6012,4830,9769,7801,289935,1132124,109066,1024912,197538,62479,0,53936986,0,15407068,410196,870847.0,48400.0,919247.0,0.030069828033447266
592,65828934,40275021,1369270,6535,1131186,4397,1404946,200847,2745,7211,433,92918,178485,17612,60726,931796,2064284,11953252,19506664,13782604,1416143,2635013,1193754,1424936,6160,2710240,14396141,4767137,4027799,2272687,19158872,262838,1123006,99611,25139,200564,62712,1596,8457,6651,8301,8321,286895,1073821,108421,1110762,201014,62838,0,54120260,0,15459396,415329,513061.0,25696.0,538757.0,0.018711566925048828
593,66988702,41181298,1419001,7418,1119313,10389,1372878,196424,1841,7368,781,104123,179522,17958,62692,1040853,2101547,12136490,18567336,13979558,1420586,2636811,1197212,1433355,6775,2621832,14852335,4786542,4049110,2451561,19636967,286454,1176522,102896,26486,202700,63539,2592,8418,7409,9700,8826,301350,1170800,111205,1082250,203648,62219,0,55009402,0,16261256,417972,483336.0,13245.0,496581.0,0.017781972885131836
594,67315452,40771381,1418859,9740,1167610,17192,1309120,199407,6920,7155,752,90358,180148,17180,62002,846822,2063151,12182992,18417482,14057809,1425757,2638964,1197352,1441387,6571,2631529,14914342,4798124,4064203,4063552,19710232,300348,1184637,100724,24837,203570,64251,2911,9181,8834,8706,7666,302173,1156319,114449,1112145,203074,62789,0,55194376,0,16358872,426232,556578.0,16480.0,573058.0,0.01918816566467285
595,67569242,40633084,1409889,13946,1177053,12908,1378403,194114,2856,6921,768,96525,181009,17017,62132,922068,2058624,12237763,18540478,14107008,1430129,2649433,1202426,1455739,6702,2642090,14976717,4811479,4143144,3877169,19786532,303420,1218790,103199,27311,204106,64273,1578,18560,8907,9477,7670,308567,1200411,110628,1192780,202358,63634,0,55379662,0,16456724,416069,525633.0,19287.0,544920.0,0.0182802677154541
596,67858975,41346231,1418906,8378,1167673,13350,1378471,211527,2242,7210,590,98298,180055,16431,62154,901832,2053482,12285915,18335304,14340960,1487357,2658917,1207778,1459323,6798,2652088,15034910,4827395,4139737,3552539,19863189,280042,1229249,100237,22245,205714,65079,1157,17242,7302,9985,7138,319962,1197321,105727,1112862,206332,62644,0,55565260,0,16554812,423018,482482.0,12207.0,494689.0,0.017829179763793945
597,68246790,40735307,1412326,9294,1165542,13135,1436489,279387,1783,6983,430,102820,179413,17589,63294,1146347,1998774,12340555,18505841,14278105,1467445,2668562,1213186,1463920,6761,2661940,15095034,4843581,4147589,2700832,19939796,295798,1158255,99148,25308,207168,65032,800,15473,5974,14339,8496,316601,1270963,105475,1205207,206818,64673,0,55751170,0,16653136,425471,641111.0,32959.0,674070.0,0.022130489349365234
598,68536769,41110765,1313600,10463,1150683,5544,1449001,288242,1936,6957,584,102131,180850,15655,62986,950161,1975047,12469743,18425822,14390271,1474291,2678457,1218259,1468539,7383,2688768,15155221,4859336,4149234,2622630,20015366,296042,1181060,100596,25487,206830,65083,716,10387,5806,12974,8288,311050,1271841,108344,1212078,206252,64877,0,55937392,0,16751696,425737,622618.0,36194.0,658812.0,0.022050142288208008
599,68790488,41162996,1424670,10550,1166927,7494,1464396,276685,2234,7065,692,105538,181124,16640,63831,1028909,1992971,12519915,19732341,14406397,1458034,2733303,1228463,1465471,7564,2696255,15210486,4879239,4137874,2564675,20117976,294321,1190803,96829,23870,202024,63353,700,7519,6763,10873,10508,296072,1257557,113288,1210964,203134,63925,0,56123926,0,16850492,425381,592467.0,36987.0,629454.0,0.021396636962890625
600,69112724,40873974,1330511,10354,1198502,7450,1450477,244029,2481,7888,602,97381,182523,13641,63134,920986,1961978,12599550,19493064,14399136,1454454,2712412,1230399,1470722,6974,2709700,15276757,4904783,4155800,2507239,20196399,277319,1161330,102966,23878,204318,64006,725,8717,6047,13235,8754,300870,1207386,113449,1154699,206994,64287,0,56310772,0,16949524,421299,645323.0,37231.0,682554.0,0.022217273712158203
601,68338632,40694278,1216761,6952,1210143,7520,1435977,239531,2322,8179,1429,91938,183699,13444,64189,862777,1992530,12454916,18989441,14378511,1466429,2710543,1234396,1475035,6722,2696897,14851903,4918848,4164155,2514840,19785552,273988,1248652,82950,23540,203430,64881,1005,6307,5271,8317,8919,290557,1283693,99168,1142451,208300,64737,0,57217278,0,16342863,408759,544005.0,29297.0,573302.0,0.019606828689575195
602,68605358,41206506,1276538,8607,1213446,5351,1438491,260669,2366,7268,3712,75751,183199,15394,64485,980247,2051973,12422873,20008080,14345899,1465892,2711629,1240932,1479806,6427,2706736,14935888,4931558,4179182,2376109,19862701,272440,1250029,92640,23240,204946,63451,939,6172,8150,8044,8699,290813,1195217,99742,1134181,209366,64235,0,57407124,0,16442402,412406,501402.0,15380.0,516782.0,0.01833343505859375
603,68895846,41516142,1217802,6918,1227615,10520,1358665,269704,3096,7307,443,77936,184812,18396,64179,1033109,1774659,12460524,14183785,14398327,1471019,2723537,1238207,1484703,6535,2716094,14972387,4955167,4194024,2703321,19911227,282371,1259372,86576,24008,209484,66338,1081,7301,6702,8202,6923,289998,1231242,100593,1154374,210646,63373,0,57597286,0,16542181,412331,485411.0,14709.0,500120.0,0.018540143966674805
604,69196376,42023080,1401945,8744,1263396,12495,1391293,299786,6641,6928,497,85323,184451,16381,65019,899842,947734,12511328,18598669,14505574,1500491,2733194,1243371,1489603,6356,2726670,15030343,4960250,4208572,3909016,19986985,278912,1248130,90664,23128,209638,65206,896,14014,5957,7961,6675,285816,1232075,102003,1260935,211204,63634,0,57787764,0,16642200,414355,481261.0,11474.0,492735.0,0.01835775375366211
605,69513900,41793168,1441392,8163,1262654,8703,1367253,305621,3324,7019,1010,93241,185624,16476,62122,945146,983355,12559346,19039985,14541538,1480642,2742461,1248445,1505759,6368,2736051,15086038,4972616,4271538,4076227,20063517,284810,1270573,79294,24338,210010,67147,938,13520,5278,7775,6544,282960,1251085,97874,1250523,210468,64203,0,57978558,0,16742459,403196,509398.0,16785.0,526183.0,0.019695043563842773
606,69783206,41592708,1346353,7886,1259038,11641,1407796,256813,2884,7018,422,88540,186117,16300,64890,1258433,930764,12608032,18758958,14627475,1527983,2752413,1253845,1505053,6801,2777919,15150106,4988768,4255181,2464618,20139546,280038,1270827,79647,22846,211254,66458,1088,9520,5598,7539,6714,291907,1318248,95658,1239702,212106,65683,0,58169668,0,16842958,415147,503599.0,14282.0,517881.0,0.018804550170898438
607,70101718,41945364,1459444,9286,1279705,8624,1477315,244204,2844,6917,414,85715,184643,16266,64706,1037728,860095,12654842,19671697,14683705,1554970,2751832,1250895,1520071,7178,2762505,15225242,5005079,4281217,2553705,20231508,282778,1233668,88425,24274,211922,67063,773,7375,4908,8667,6453,287881,1332607,87167,1267715,213022,65506,0,58361094,0,16943697,423581,580198.0,29541.0,609739.0,0.020720481872558594
