Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
4327,7731090400.0,3976249687.0,288459658.0,33284034.0,2550287.0,35834321.0,1.5731103420257568
4328,7735449016.0,3982943020.0,291451973.0,33632971.0,2514581.0,36147552.0,1.5802812576293943
4329,7739031176.0,3961429859.0,290272702.0,33354285.0,2578179.0,35932464.0,1.5757544040679932
4330,7743233594.0,3927206766.0,293457282.0,33438452.0,2574334.0,36012786.0,1.576188564300537
4331,7747211317.0,3940169846.0,291564037.0,33502478.0,2575372.0,36077850.0,1.578277826309204
4332,7751441930.0,3972605317.0,297903746.0,33656774.0,2559442.0,36216216.0,1.581718921661377
4333,7755370548.0,3981593641.0,293729266.0,33364539.0,2556879.0,35921418.0,1.582226276397705
4334,7759823921.0,4006110244.0,293318744.0,34115818.0,2502069.0,36617887.0,1.604919195175171
4335,7762695467.0,4024621386.0,295947289.0,33607824.0,2572320.0,36180144.0,1.5843403339385986
4336,7765852985.0,4000422324.0,297228109.0,33732580.0,2561395.0,36293975.0,1.5848066806793213
4337,7807684368.0,4011407404.0,296344650.0,33511755.0,2586358.0,36098113.0,1.5812134742736816
4338,7806538861.0,4029975772.0,294598544.0,33479712.0,2585748.0,36065460.0,1.5839276313781738
4339,7805187320.0,3997174662.0,300766771.0,33638036.0,2574456.0,36212492.0,1.5872271060943604
4340,7804173170.0,4013536314.0,302786955.0,34197788.0,2549920.0,36747708.0,1.61238694190979
4341,7802126277.0,4018339387.0,298995212.0,33778722.0,2547296.0,36326018.0,1.5919520854949951
4342,7800235115.0,3998021812.0,296858517.0,33758031.0,2604058.0,36362089.0,1.5903947353363037
4343,7798963556.0,4011687038.0,296839615.0,33794408.0,2568353.0,36362761.0,1.593775510787964
4344,7797402690.0,4010911679.0,296802908.0,33981236.0,2553277.0,36534513.0,1.5999062061309814
4345,7745169466.0,3978018352.0,299162821.0,33887364.0,2530511.0,36417875.0,1.599717617034912
4346,7743104589.0,3968647321.0,294688246.0,33697912.0,2596551.0,36294463.0,1.5860323905944824
4347,7741620704.0,3977737097.0,297375256.0,33818639.0,2550043.0,36368682.0,1.5932073593139648
