Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3125,3324843644,1722818234,114461387,12465972.0,1615474.0,14081446.0,0.8685636520385742
3126,3328470646,1727459665,113714869,14692711.0,1912166.0,16604877.0,1.0313644409179688
3127,3326996754,1790322597,114028683,14304468.0,1980708.0,16285176.0,0.9611496925354004
3128,3328103314,1719041991,113787611,13242031.0,1783442.0,15025473.0,0.9057364463806152
3129,3302403915,1695581606,113762202,13549954.0,1817256.0,15367210.0,0.9160089492797852
3130,3303554155,1715612763,113036511,12966337.0,1590084.0,14556421.0,0.8964316844940186
3131,3305059190,1704810733,113325312,13460231.0,1736201.0,15196432.0,0.9267334938049316
3132,3304856713,1727203926,112285586,15532187.0,1845210.0,17377397.0,1.0670485496520996
3133,3308293625,1789150659,111574223,13957789.0,1641536.0,15599325.0,0.9722464084625244
3134,3306372315,1734629766,111090731,12687285.0,1764766.0,14452051.0,0.8706767559051514
3135,3306283643,1692314660,111335985,12994962.0,1803157.0,14798119.0,0.8820233345031738
3136,3307394155,1813680336,111154289,12525358.0,1615719.0,14141077.0,0.8683056831359863
3137,3332335149,1777998492,111381612,12437712.0,1757198.0,14194910.0,0.8642237186431885
3138,3335813587,1795230038,111317624,13220181.0,1777950.0,14998131.0,0.9210107326507568
3139,3337262187,1641346498,112096673,13087979.0,1775508.0,14863487.0,0.8934645652770996
3140,3340180565,1845909940,112829452,13144193.0,1723263.0,14867456.0,0.9062082767486572
3141,3342737749,1734903001,112698416,12786405.0,1592343.0,14378748.0,0.8924272060394287
3142,3344030260,1728383030,112640841,12422087.0,1741329.0,14163416.0,0.8674395084381104
3143,3346737879,1730831746,113288502,12775419.0,1759212.0,14534631.0,0.8839848041534424
3144,3349338089,1686028000,114035625,13111050.0,1761409.0,14872459.0,0.8945286273956299
3145,3351566205,1732878427,115390945,12718840.0,1641659.0,14360499.0,0.880950927734375
3146,3353815573,1727811724,114364834,12556974.0,1695003.0,14251977.0,0.8757140636444092
3147,3356315339,1811700710,114875125,12773466.0,1776851.0,14550317.0,0.886103630065918
3148,3358927264,1835140028,115638130,12998624.0,1746822.0,14745446.0,0.8912091255187988
3149,3362328293,1757777880,115499183,13610439.0,1729671.0,15340110.0,0.9275810718536377
3150,3363582408,1789570537,115349479,12795255.0,1638790.0,14434045.0,0.8896560668945312
3151,3365401209,1739410041,116109659,12526396.0,1734432.0,14260828.0,0.8795561790466309
3152,3367527238,1823553129,116349554,12804838.0,1754879.0,14559717.0,0.8864991664886475
