Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy
1334918.2,1210096.0,29587.8,65163.0,78394.6,28978.8,94115.2,86.2,0.2,1633.0,1375.2,21005.8,2583.4,9787.4,948.0,1804.8,391968.4,229809.8,820082.2,260515.2,48167.6,203107.6,32319.4,170775.2,7000.6,196091.4,391248.0,191968.4,251286.2,83493.2,583116.8,88151.4,78826.2,21211.0,10188.2,1144.4,915.8,36201.2,64829.4,28885.8,65010.4,28814.8,153184.8,106979.8,86209.4,106275.0,1135.6,910.4,0.0,3120.0,0.0,3120.0,8087.0,0.0559326,6.1e-05
1336006.4,1208855.8,29483.6,65596.8,78375.0,28897.4,94894.0,177.8,0.4,1598.8,1494.6,21168.6,2598.8,9806.0,954.0,1782.8,392135.6,230696.6,813224.8,260576.8,48172.4,203210.6,32364.6,170819.2,7021.2,196212.4,391384.4,191979.6,251382.8,82793.8,583331.2,88335.8,79210.2,21222.8,10107.4,1073.2,905.6,36066.8,65013.8,29115.2,65003.2,29000.2,155350.2,107209.2,86807.8,106485.8,1055.6,904.4,0.0,3150.0,0.0,3150.0,8160.6,0.000415,0.0001098
1333019.0,1209973.0,29676.6,64985.2,78964.2,29061.6,95143.8,164.0,0.6,1612.2,1407.8,21136.0,2596.6,9824.8,905.6,1851.8,393802.2,230599.4,824284.6,260567.4,48156.6,203077.4,32361.6,170722.6,6919.4,196043.8,391397.2,191873.0,251236.6,83607.6,583067.8,88565.8,78597.8,21568.2,10204.8,1165.2,896.2,35923.6,65075.2,29262.0,65320.8,29137.4,153532.2,106881.4,85673.8,106615.2,1112.8,894.6,0.0,3180.0,0.0,3180.0,8094.8,0.00083,0.000122
1327783.4,1212648.8,29490.2,64675.8,78232.4,29131.2,94412.4,2235.8,0.6,1589.4,1456.0,21158.0,2563.6,9834.2,910.4,1775.4,393148.4,230657.0,817951.8,260481.4,48197.2,203266.0,32387.6,170864.2,7042.6,196153.8,391516.4,191991.6,251479.0,83584.2,583456.2,88547.8,78499.8,21383.2,10079.6,1177.6,889.6,35853.2,65075.2,28752.8,65090.4,28929.2,154328.0,107012.6,86147.2,106054.4,1131.2,895.0,0.0,3210.0,0.0,3210.0,8199.6,0.022289999999999997,0.0001588
1327296.4,1214898.8,29545.2,65038.4,79581.4,28728.0,94297.4,1155.0,0.0,1622.0,1432.2,21053.8,2588.4,9819.4,947.6,1617.4,393064.4,230760.6,814001.0,260705.6,48196.0,203267.8,32351.0,170918.0,7056.6,196188.4,391541.4,192016.6,251479.2,83752.8,583409.2,87897.4,79077.0,21263.4,10105.8,1161.6,890.0,35662.2,64980.6,28786.0,65650.2,29058.6,154601.0,107614.8,86959.2,106868.2,1125.2,894.4,0.0,3240.0,0.0,3240.0,8139.2,0.0001222,9.76e-05
1327258.4,1228182.4,29478.8,64922.0,78611.8,29110.0,94622.2,565.2,0.0,1621.4,1449.2,21448.2,2608.8,9774.8,944.0,1680.2,393788.4,231043.2,821073.0,260573.8,48190.6,203348.0,32397.0,170926.6,7029.0,196218.8,391670.4,192042.8,251559.4,83562.0,583588.6,88235.2,79350.2,21304.0,10114.4,1146.8,934.2,35652.0,64779.4,29239.8,65031.2,29245.8,154022.0,106879.4,85844.4,106381.2,1121.6,929.2,0.0,3240.0,0.0,3240.0,8120.6,0.0012086,0.000183
1327712.8,1211140.0,29627.4,64725.2,78595.4,28844.6,94724.2,357.4,0.0,1624.8,1411.2,21134.6,2647.0,9759.4,917.2,1705.0,391999.6,231183.8,820335.0,260570.6,48200.2,203351.4,32418.8,170941.6,7048.6,196328.2,391739.4,192019.8,251577.8,83191.2,583744.4,89048.6,78599.4,21228.6,10031.8,1142.8,919.4,35702.4,64607.2,28982.0,65423.2,28673.2,154518.0,107257.6,86108.6,106824.8,1106.8,904.6,0.0,3270.0,0.0,3270.0,8109.4,0.0483642,7.32e-05
1327871.8,1215949.8,29509.0,64575.2,78798.8,28935.0,94789.0,286.6,0.0,1643.0,1529.8,21213.0,2595.2,9833.4,927.4,1850.4,388757.2,230374.0,814567.0,260772.8,48224.2,203352.4,32371.6,170955.2,7036.6,196350.4,391710.8,192060.6,251550.8,83332.2,583740.0,89002.2,78596.0,21426.4,10297.8,1116.4,914.2,35812.0,64563.4,29019.6,65288.4,28991.6,154821.4,106721.8,86615.2,106501.2,1110.0,900.6,0.0,3300.0,0.0,3300.0,8118.0,0.0006592,9.76e-05
1328262.6,1209352.8,29510.8,65137.6,77939.0,29168.4,89869.6,244.4,0.2,1650.8,1402.8,21228.6,2592.6,9759.0,927.4,1600.8,393913.2,230712.2,821742.2,260903.0,48213.4,203395.8,32406.0,170995.8,6955.0,196409.4,391876.8,192071.0,251625.2,84287.4,583696.0,88905.8,78856.6,21275.8,10193.2,1125.2,911.8,35736.6,65043.4,29166.6,65713.6,28776.0,154539.6,106820.8,86461.0,106354.6,1110.8,894.8,0.0,3330.0,0.0,3330.0,8143.6,0.0005738,0.0001952
1328599.0,1213059.4,29759.4,65403.0,78487.8,29011.4,89142.4,187.0,0.2,1696.6,1506.2,21135.6,2608.0,9766.8,926.6,1789.2,391896.8,230906.6,820359.6,260898.0,48217.6,203405.4,32434.4,170963.6,6979.8,196299.0,391897.8,192021.2,251641.6,84193.4,583819.0,89288.6,78840.2,21316.4,10012.6,1122.4,901.2,35977.2,64629.2,28863.4,64595.0,28937.8,154262.4,107191.2,86694.2,106792.8,1142.8,906.6,0.0,3360.0,0.0,3360.0,8104.4,0.0009888000000000002,0.0001954
