Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy
7371539.2,5419945.8,42932.4,104558.0,123507.8,48122.0,147536.0,24315.4,387.6,2724.2,2937.4,30758.6,4219.0,14625.2,1502.0,3445.0,954017.2,1516814.8,3020257.0,1625367.2,272565.0,1019360.4,284885.2,732732.4,45657.4,973746.6,2072047.2,998791.4,1292732.4,911023.2,3073788.4,142071.6,121743.4,30939.2,15148.0,1991.6,1488.6,54684.6,109232.8,50776.0,108017.8,52116.6,242669.2,183195.0,138915.6,184561.8,2081.2,1606.6,16419.0,255452.0,16419.0,236260.0,35323.8,0.029724199999999996,0.000891
6554478.6,4819136.0,43184.2,101728.0,122641.6,46949.4,144801.8,7162.2,89.6,2798.8,2926.2,31024.2,4239.6,14574.8,1525.6,2938.8,904623.6,1317481.0,2704909.4,1437351.2,251360.8,913259.2,248751.4,662680.2,39651.4,874292.0,1847604.8,900341.2,1165463.4,760560.0,2750810.4,137475.4,121543.2,30971.8,14995.6,2018.4,1507.6,53957.0,100452.6,46836.0,100478.0,47820.8,237611.4,170624.8,134004.4,166765.6,2126.0,1489.8,13837.0,206608.0,13837.0,191098.0,31518.0,0.048571600000000006,0.000586
7119944.0,5259577.8,43088.0,100169.4,121582.6,47203.8,144300.4,4935.6,48.0,2696.8,2842.0,30798.0,4249.8,14761.4,1538.4,3690.8,933076.6,1445961.6,2937693.8,1570363.2,265924.4,987193.6,272807.4,712337.8,44088.6,943783.6,2005833.4,968100.2,1253442.4,857429.0,2976924.4,136348.8,120856.6,30622.4,15041.2,2070.0,1481.4,54177.8,101169.4,47838.6,101775.6,49098.8,237718.8,171342.6,134759.8,173002.2,2033.6,1475.0,15719.0,241584.0,15719.0,223458.0,34167.8,0.0155272,0.002771
6128360.6,4517971.4,43270.4,101137.6,121976.0,46951.4,143881.0,2347.8,21.6,2637.8,2873.8,30601.6,4258.2,14627.0,1515.2,2926.0,882431.0,1218843.6,2540975.0,1341326.8,240693.4,859005.2,229657.8,627446.6,36610.8,823390.8,1734807.4,848517.6,1100261.2,662973.2,2586329.0,136443.2,121136.4,30753.6,14838.6,2121.2,1485.8,53947.0,100540.6,47022.8,101446.8,48255.6,236852.6,168092.0,133853.6,169909.8,2128.0,1482.2,12628.0,182766.0,12628.0,169078.0,30026.2,0.07164300000000001,0.0011352
7910598.4,6266411.2,43641.2,100375.6,121764.6,46951.6,145070.4,1450.0,5.2,2631.2,2768.4,30761.6,4277.4,14530.8,1550.8,2941.4,983073.2,1639901.6,3234550.0,1755206.4,286980.2,1090961.0,309108.6,779930.4,50451.6,1041239.6,2224472.2,1064667.0,1379170.4,992689.4,3292132.2,137187.4,120979.4,30718.2,14946.4,2047.6,1480.4,53407.6,100686.2,47030.8,100530.2,48400.0,236626.2,167988.2,133533.4,171034.6,2136.0,1517.2,18257.0,288666.0,18257.0,266980.0,38015.2,0.0422972,0.0014160000000000002
7274830.6,5384578.2,43732.4,100868.8,121634.2,46978.8,143527.4,2933.2,7.2,2635.4,2816.6,30684.0,4274.0,14760.2,1484.8,3235.0,946505.8,1484928.4,3010836.2,1606873.4,270733.4,1008412.2,280776.8,725563.8,44807.2,964108.4,2050717.4,988955.2,1279906.0,885714.6,3042506.4,135409.2,121659.8,30627.6,14944.6,2054.8,1458.2,53897.6,100292.8,46821.8,100526.8,48214.8,239299.8,169375.6,134080.2,169635.4,2109.6,1485.0,16317.0,250641.0,16317.0,231867.0,34916.2,0.024157599999999998,0.0008668
7240082.6,5406773.2,43135.2,101008.8,121112.4,46908.2,144346.0,1376.2,6.6,2640.4,2787.6,30530.2,4260.8,14734.6,1508.4,3581.4,943117.8,1483458.6,3060746.0,1597635.0,269499.0,1004259.4,279570.8,722952.2,45157.6,959719.6,2040692.4,984182.4,1274557.2,873860.4,3027954.8,136015.4,121155.6,30596.8,14899.4,2063.6,1477.4,54053.6,100663.8,47185.6,101052.4,48261.4,237644.2,170928.2,132915.2,168835.2,2152.8,1459.2,16265.0,248685.0,16265.0,230005.0,34318.6,0.0330322,0.0022216
6511546.0,4869108.0,42758.6,100846.4,120685.2,46908.4,144153.0,955.8,2.6,2620.6,2964.4,30742.0,4297.2,14732.4,1501.6,3071.0,897749.6,1311859.4,2731028.2,1424088.8,250210.6,909752.2,247272.0,660678.4,39861.4,870498.6,1840742.4,896697.4,1160628.4,740095.2,2740288.8,135278.8,121287.8,30581.6,14910.0,2061.6,1469.0,53390.2,100901.6,46903.0,100424.0,47934.8,235538.2,168682.6,134029.0,168896.0,2134.8,1463.8,13986.0,205072.0,13986.0,189686.0,30934.2,0.017919800000000003,0.0008788000000000001
7893921.8,5887545.4,43319.8,100685.0,121409.2,47098.4,144517.6,593.6,1.6,2653.2,2682.6,35235.6,4286.6,14816.8,1479.8,3205.4,985754.0,1645661.0,3278828.2,1734434.6,286535.8,1088924.6,308841.8,778593.6,49966.6,1039591.8,2220051.2,1062985.6,1376381.8,977148.6,3285997.4,135285.8,121290.6,30796.6,14892.8,2090.4,1474.4,53501.0,100110.6,46683.8,101209.2,47935.8,236676.4,168383.0,133889.0,169662.8,2114.4,1475.6,18338.0,287463.0,18338.0,265881.0,37303.6,0.024267600000000004,0.0011474000000000002
6646444.0,4933215.8,42922.2,100607.2,120681.6,46852.4,143797.4,484.4,1.2,2633.2,2817.4,31386.8,4533.0,14977.0,1476.0,2733.8,917131.2,1341031.2,2749720.8,1455326.6,253577.0,926921.2,252964.6,672618.2,41552.0,886595.2,1877532.4,912474.8,1181770.8,757347.0,2793197.8,135892.0,120966.6,30548.2,14900.8,2084.4,1523.6,54260.4,100507.6,46769.4,100446.2,47966.6,236425.4,168126.2,133146.6,168332.8,2109.6,1457.4,14482.0,213304.0,14482.0,197298.0,31510.4,0.0518066,0.001062
