index,cycles,cpu energy,dram energy,total energy
6108,7324605.1,0.0396605,0.0064819000000000005,0.0461424
6109,6810705.5,0.027142299999999998,0.0025574,0.029699700000000002
6110,6585026.9,0.025512600000000003,0.0014892,0.0270018
6111,7310286.4,0.0391113,0.004626400000000001,0.043737700000000004
6112,7949795.7,0.04895000000000001,0.007257000000000001,0.05620700000000001
6113,7740333.8,0.045593100000000004,0.0070434,0.052636499999999996
6114,6841707.7,0.030749499999999996,0.0034729,0.0342224
6115,6621616.2,0.0273132,0.0018494000000000004,0.0291626
6116,6793261.6,0.029601899999999997,0.001709,0.0313109
6117,7819515.0,0.0476074,0.0064575000000000006,0.05406489999999999
6118,7888099.5,0.0472046,0.006506199999999999,0.0537108
6119,7718145.5,0.0466917,0.006671099999999999,0.0533628
6120,6822344.0,0.0331115,0.0031556,0.036267100000000004
6121,6619552.5,0.030194099999999995,0.0017273000000000004,0.0319214
6122,6552414.9,0.0273437,0.0011596,0.0285033
6123,7519540.0,0.0450255,0.005395499999999999,0.05042100000000001
6124,7877298.9,0.045996,0.0063781,0.0523741
6125,8079097.9,0.054754500000000005,0.0070679,0.0618224
6126,6899795.0,0.037109300000000005,0.003466799999999999,0.040576100000000004
6127,6642517.2,0.0313171,0.0019164999999999998,0.033233599999999995
6128,6648181.2,0.028643799999999997,0.0012268,0.02987059999999999
6129,7572137.1,0.042913700000000006,0.0045166,0.0474303
6130,7822586.7,0.050231899999999996,0.006597799999999999,0.0568297
6131,7668879.4,0.04727769999999999,0.006311,0.0535887
6132,7157922.0,0.039971900000000005,0.0043823,0.04435420000000001
6133,6563822.6,0.028704700000000007,0.0018065999999999996,0.03051130000000001
6134,6590629.6,0.0281066,0.0011963,0.0293029
6135,7008518.5,0.0376647,0.0024475,0.0401122
6136,7928904.2,0.05507189999999999,0.006487999999999999,0.0615599
6137,7692022.2,0.05283189999999999,0.0064697,0.059301599999999996
6138,7559252.0,0.0447875,0.0054870000000000006,0.050274500000000014
6139,6770183.5,0.033404500000000004,0.0027953999999999995,0.0361999
6140,6594181.0,0.0305297,0.0014404,0.0319701
6141,6583302.0,0.031109600000000005,0.0012573,0.0323669
6142,7538260.4,0.04639890000000001,0.0052856000000000005,0.0516845
6143,7676884.6,0.05289900000000001,0.006494099999999998,0.0593931
6144,7706403.8,0.0511657,0.0063538000000000015,0.05751949999999999
