index,cycles,cpu energy,dram energy,total energy,total time
5115,7024228.6,43481.2,4065.0,47546.2,0.0028384208679198804
5116,7084026.8,48779.2,4297.0,53076.2,0.00300598144531244
5117,7015269.2,42688.0,4235.8,46923.8,0.00273809432983396
5118,7083931.6,38525.4,3698.8,42224.2,0.0029432773590087396
5119,7001034.6,47900.4,4638.6,52539.0,0.00283250808715814
5120,7127375.6,45580.8,4419.2,50000.0,0.0030245304107665598
5121,7050630.4,43640.0,4162.6,47802.6,0.0027525424957275
5122,7037491.8,45215.0,4199.2,49414.2,0.00290203094482414
5123,6800949.2,36425.4,3625.4,40050.8,0.00266361236572258
5124,7014114.8,46008.0,3711.0,49719.0,0.00296087265014644
5125,6832590.2,41076.4,3930.8,45007.2,0.00268063545227046
5126,6936179.8,39074.6,3222.6,42297.2,0.00291867256164546
5127,6676129.0,38000.4,3149.2,41149.6,0.00258774757385248
5128,6637595.4,44677.4,3332.4,48009.8,0.00271978378295894
5129,6615557.4,33117.4,2746.6,35864.0,0.0025789260864257
5130,6901112.6,40832.6,3222.8,44055.4,0.00297741889953608
5131,6657582.6,33764.4,2685.4,36449.8,0.00269517898559568
5132,6889364.4,41137.6,3247.0,44384.6,0.0028565406799316
5133,6593042.4,34375.2,2758.8,37134.0,0.0025873661041259403
5134,6790819.8,33972.0,2478.4,36450.4,0.00290737152099604
5135,6506091.0,36914.0,2405.0,39319.0,0.0026290893554687202
5136,6700845.6,33422.8,2514.8,35937.6,0.00276660919189448
5137,6912450.0,35241.6,2881.0,38122.6,0.0026793479919432995
5138,6496119.0,33325.2,1952.8,35278.0,0.0026937007904052
5139,6331946.2,31738.0,1660.4,33398.4,0.00253438949584956
5140,6536581.8,37610.0,1904.4,39514.4,0.00272855758666986
5141,6499319.0,37048.4,1831.2,38879.6,0.00260195732116696
5142,6511512.4,33532.4,2014.2,35546.6,0.00268936157226556
5143,6562721.6,33728.0,2343.6,36071.6,0.00255556106567378
5144,6686010.4,41442.8,2868.4,44311.2,0.00279169082641598
5145,6636008.0,38293.8,2660.8,40954.6,0.00269346237182612
5146,6588367.8,39868.0,2416.8,42284.8,0.00281920433044428
5147,6487079.0,30346.6,1892.0,32238.6,0.00254287719726558
5148,6702735.4,35791.0,2758.8,38549.8,0.00279264450073238
5149,6509662.0,32385.4,2063.2,34448.6,0.0026456356048583604
5150,6938241.2,39123.4,2856.4,41979.8,0.00297346115112298
5151,6714587.8,36816.4,2893.0,39709.4,0.00262956619262692
5152,6624668.6,34118.4,2294.8,36413.2,0.00274434089660638
5153,6596617.2,36889.6,2612.0,39501.6,0.00260219573974604
5154,7176394.4,44702.2,3600.8,48303.0,0.0030466079711913598
5155,6660886.6,39843.6,2929.6,42773.2,0.00263023376464838
5156,6978700.0,41333.0,3320.2,44653.2,0.00297303199768062
5157,6847011.2,38964.8,3857.2,42822.0,0.0026743412017821598
5158,6787064.8,36401.2,3064.0,39465.2,0.0028109073638915598
5159,6574374.2,33215.0,2490.4,35705.4,0.0025823593139647797
5160,7142355.4,43725.4,3991.6,47717.0,0.00303359031677242
5161,7053310.4,37963.8,3369.2,41333.0,0.00282039642333978
5162,6917247.4,41991.8,3405.8,45397.6,0.0028586864471435
5163,6874869.8,38598.6,3540.0,42138.6,0.00267467498779292
5164,7087112.2,40637.0,3589.0,44226.0,0.00299911499023432
5165,6783511.2,34472.4,2892.6,37365.0,0.0027265071868895997
5166,6957392.6,70971.8,5505.6,76477.4,0.0065270423889159605
5167,6684986.8,36743.0,3259.2,40002.2,0.00255827903747554
5168,6889529.6,40759.0,3564.6,44323.6,0.0028302192687988
5169,6808989.6,43957.4,3405.6,47363.0,0.00269145965576168
5170,6762958.4,40856.6,3271.6,44128.2,0.00276312828063962
5171,6785060.0,36962.8,3051.6,40014.4,0.00267691612243648
