index,cycles,cpu energy,dram energy,total energy,total time
449,4893532,30212.0,428.0,30640.0,0.0012094974517822266
450,4839214,37659.0,366.0,38025.0,0.001276254653930664
451,5566825,44007.0,1221.0,45228.0,0.0014643669128417969
452,5009290,75317.0,1038.0,76355.0,0.0012717247009277344
453,4908946,71533.0,855.0,72388.0,0.0012416839599609375
454,4863443,84595.0,915.0,85510.0,0.0011909008026123047
455,4817843,68481.0,855.0,69336.0,0.0011975765228271484
456,4929494,69580.0,915.0,70495.0,0.001298666000366211
457,4938824,74158.0,855.0,75013.0,0.0012590885162353516
458,6717274,91979.0,2319.0,94298.0,0.001813650131225586
459,5229049,72876.0,2380.0,75256.0,0.001352071762084961
460,5518870,44250.0,1709.0,45959.0,0.001397848129272461
461,5102564,40039.0,1038.0,41077.0,0.001283884048461914
462,5312618,83069.0,2625.0,85694.0,0.001390218734741211
463,5068774,79407.0,976.0,80383.0,0.0012853145599365234
464,6040614,30518.0,1709.0,32227.0,0.0016977787017822266
465,5372029,83740.0,2929.0,86669.0,0.0014159679412841797
466,5175482,39978.0,1160.0,41138.0,0.0012950897216796875
467,5264354,41077.0,1709.0,42786.0,0.0013337135314941406
468,5290073,37597.0,1099.0,38696.0,0.0012974739074707031
469,5470514,80322.0,2930.0,83252.0,0.0014064311981201172
470,5029745,70983.0,915.0,71898.0,0.001260519027709961
471,6023369,30152.0,1465.0,31617.0,0.0015952587127685547
472,5198193,78247.0,2502.0,80749.0,0.0013544559478759766
473,5372118,29541.0,1160.0,30701.0,0.0013797283172607422
474,5226804,38330.0,1343.0,39673.0,0.0013403892517089844
475,5127137,25757.0,1343.0,27100.0,0.0013556480407714844
476,5328204,83801.0,2686.0,86487.0,0.0013899803161621094
477,5401337,38208.0,1099.0,39307.0,0.0013370513916015625
478,5701812,42053.0,1770.0,43823.0,0.0016055107116699219
479,5330153,39551.0,1221.0,40772.0,0.0013442039489746094
480,5329273,23254.0,1404.0,24658.0,0.0014469623565673828
481,5360269,79284.0,2625.0,81909.0,0.001367807388305664
482,5193261,36194.0,1098.0,37292.0,0.0012698173522949219
483,5327407,35888.0,1648.0,37536.0,0.0013813972473144531
484,5313810,33569.0,1099.0,34668.0,0.0013132095336914062
485,5533480,67138.0,2990.0,70128.0,0.0014526844024658203
486,5326355,36804.0,1282.0,38086.0,0.001371145248413086
487,5395516,64881.0,2502.0,67383.0,0.0014028549194335938
488,5281450,75927.0,2381.0,78308.0,0.001420736312866211
489,5266404,32226.0,1221.0,33447.0,0.0013167858123779297
490,5234987,41565.0,1526.0,43091.0,0.0013701915740966797
491,5234004,64148.0,2137.0,66285.0,0.0013506412506103516
